    lat     lon            mean              annu_cos              annu_sin          semiannu_cos         semiannu_sin
  50.500  123.000    1.3247502804e-04     1.3992084220e-07    -1.8006635392e-06     3.6970471809e-06     5.8518598134e-07 
  50.500  123.500    1.3252197943e-04    -8.9706427330e-09    -1.7554995012e-06     3.7065787520e-06     5.7276701283e-07 
  50.500  124.000    1.3263562426e-04    -1.6477297855e-07    -1.7457048194e-06     3.6712641918e-06     5.8917822493e-07 
  50.500  124.500    1.3194655093e-04    -4.4039069576e-07    -1.8422004041e-06     3.9065444766e-06     5.2160324616e-07 
  50.500  125.000    1.3209766555e-04    -4.5049125290e-07    -1.8447440941e-06     3.9587455636e-06     5.4110811810e-07 
  50.500  125.500    1.3225990699e-04    -4.1602713608e-07    -1.8478610885e-06     3.9491039622e-06     5.4999820578e-07 
  50.500  126.000    1.3236757712e-04    -3.9148928737e-07    -1.8048669542e-06     4.0013643249e-06     4.7766750831e-07 
  50.500  126.500    1.3244706431e-04    -4.7849937926e-07    -1.7536471502e-06     4.0712459632e-06     4.1383645228e-07 
  50.500  127.000    1.3257863535e-04    -5.5783729080e-07    -1.7507949788e-06     4.1396235614e-06     4.1549614061e-07 
  50.500  127.500    1.3258212407e-04    -7.5488457497e-07    -1.8260233652e-06     4.3089426455e-06     4.1194955449e-07 
  50.500  128.000    1.3276190903e-04    -4.6676947386e-07    -1.8500778433e-06     4.3576685859e-06     3.9555595816e-07 
  50.500  128.500    1.3282198873e-04    -5.0510483808e-07    -1.7801604957e-06     4.4080560457e-06     3.4743115285e-07 
  50.500  129.000    1.3297551544e-04    -6.2988694695e-07    -1.7140562845e-06     4.4125361842e-06     3.2966271995e-07 
  50.500  129.500    1.3320830384e-04    -8.2416669896e-07    -1.6692630188e-06     4.4937847001e-06     3.3000932809e-07 
  50.500  130.000    1.3354463750e-04    -5.7011133557e-07    -1.6360482280e-06     4.3408514124e-06     3.5370213996e-07 
  50.500  130.500    1.3404780881e-04    -3.0905099064e-07    -1.4815851752e-06     3.7456843232e-06     4.0943542718e-07 
  50.500  131.000    1.3400195502e-04    -3.6012993254e-07    -1.4825689358e-06     3.6230542640e-06     3.7451058214e-07 
  50.500  131.500    1.3397882544e-04    -3.2203786808e-07    -1.4573834833e-06     3.5700386473e-06     3.3471798416e-07 
  50.500  132.000    1.3390369318e-04    -2.1978510042e-07    -1.4134525493e-06     3.4849376462e-06     3.1863038238e-07 
  50.500  132.500    1.3387555373e-04    -1.7999773455e-07    -1.3688440109e-06     3.3899555770e-06     3.1729063081e-07 
  50.500  133.000    1.3378988556e-04    -5.0866491065e-08    -1.3325541376e-06     3.2538637605e-06     3.1965202382e-07 
  50.500  133.500    1.3361349736e-04     7.7303231427e-08    -1.2706691514e-06     3.0590359016e-06     3.3688467365e-07 
  50.500  134.000    1.3316950416e-04     1.8761751687e-07    -1.0733925501e-06     2.6580714210e-06     4.0245179195e-07 
  50.500  134.500    1.3366791610e-04     1.9838242864e-07    -6.6813983469e-07     2.2526619065e-06     4.5795396283e-07 
  50.500  135.000    1.3364312982e-04    -1.3262468682e-07    -5.0625735287e-07     2.3736091734e-06     4.4819098215e-07 
  51.000   70.000    1.3151934544e-04     1.0879486775e-06    -3.9982573228e-07     1.4488706387e-06     3.8327645449e-07 
  51.000   70.500    1.3145831003e-04     1.1710149619e-06    -4.1919075852e-07     1.4833032791e-06     3.7230669215e-07 
  51.000   71.000    1.3150255028e-04     1.1199178176e-06    -4.2655375444e-07     1.5153727178e-06     3.6430419224e-07 
  51.000   71.500    1.3154962994e-04     1.0209537713e-06    -4.2531968553e-07     1.5421234717e-06     3.5088305560e-07 
  51.000   72.000    1.3169062326e-04     7.2392879965e-07    -3.9714327397e-07     1.5826834046e-06     3.1246670782e-07 
  51.000   72.500    1.3161223694e-04     6.1933018108e-07    -3.2392285599e-07     1.5481159735e-06     2.3498286196e-07 
  51.000   73.000    1.3158822931e-04     3.9861409032e-07    -3.3551508639e-07     1.5236390066e-06     2.7547690357e-07 
  51.000   73.500    1.3152484042e-04     5.7804557717e-07    -4.0727522276e-07     1.5937568359e-06     3.3491753411e-07 
  51.000   74.000    1.3159139161e-04     6.4254064097e-07    -4.7595620487e-07     1.6750344540e-06     3.4823933718e-07 
  51.000   74.500    1.3150905176e-04     7.0992709440e-07    -4.8691683453e-07     1.6612562824e-06     3.1645671495e-07 
  51.000   75.000    1.3145605432e-04     7.6429308709e-07    -5.3857473298e-07     1.6801742413e-06     3.1943304910e-07 
  51.000   75.500    1.3141441512e-04     7.6565146718e-07    -5.8358254389e-07     1.7226965073e-06     3.2895170597e-07 
  51.000   76.000    1.3137739063e-04     8.0677495031e-07    -6.1269723897e-07     1.7625234098e-06     3.5148287524e-07 
  51.000   76.500    1.3139491637e-04     8.5859975930e-07    -6.2981159721e-07     1.7616176235e-06     3.7324080077e-07 
  51.000   77.000    1.3139799656e-04     9.0042100511e-07    -6.1535108837e-07     1.7576867827e-06     3.8355660191e-07 
  51.000   77.500    1.3143732710e-04     8.9042919359e-07    -5.9761193690e-07     1.7338497934e-06     4.2857296185e-07 
  51.000   78.000    1.3144153798e-04     1.2410519703e-06    -5.0827605280e-07     1.8863192949e-06     4.5026988356e-07 
  51.000   78.500    1.3159297685e-04     1.1364443935e-06    -4.5719807342e-07     1.9015373681e-06     3.8256244327e-07 
  51.000   79.000    1.3172453899e-04     1.0129601157e-06    -3.9754472930e-07     1.8923255222e-06     2.5438367520e-07 
  51.000   79.500    1.3185799393e-04     7.7619417924e-07    -3.7940272350e-07     1.9044040368e-06     1.2896446954e-07 
  51.000   80.000    1.3175309446e-04     5.2793466792e-07    -5.0965237872e-07     1.7318277282e-06     2.0960218238e-07 
  51.000   80.500    1.3163738043e-04     4.9282519549e-07    -5.4963742717e-07     1.7516140996e-06     2.3560627566e-07 
  51.000   81.000    1.3160308091e-04     4.1642731795e-07    -5.9410526725e-07     1.7744201525e-06     2.6627713117e-07 
  51.000   81.500    1.3175094331e-04    -7.5481388599e-08    -5.6272328665e-07     1.8262605003e-06     1.8261783078e-07 
  51.000   82.000    1.3181594768e-04    -7.9386332805e-07    -5.2230284308e-07     1.8108039575e-06     4.4669646732e-08 
  51.000   82.500    1.3206269987e-04    -1.3531109490e-06    -5.1203874473e-07     1.6228572306e-06    -2.7621601751e-08 
  51.000   83.000    1.3183887844e-04    -1.9355099133e-06    -5.6930093754e-07     1.6679320632e-06     4.2431018635e-09 
  51.000   83.500    1.3196600841e-04    -1.7494980484e-06    -4.5606100002e-07     1.4179030593e-06    -4.2742448036e-08 
  51.000   84.000    1.3151284477e-04    -1.6625198901e-06    -4.2226086762e-07     1.3135157127e-06    -1.5889398460e-08 
  51.000   84.500    1.3143857611e-04    -1.5302808380e-06    -4.5095640062e-07     1.3993854283e-06     6.4680320118e-08 
  51.000   85.000    1.3146840663e-04    -1.2717665182e-06    -4.6462635883e-07     1.3993587188e-06     9.9479569036e-08 
  51.000   85.500    1.3133556268e-04    -1.4162249678e-06    -4.4067815220e-07     1.3938582919e-06     8.5695821007e-08 
  51.000   86.000    1.3135711529e-04    -1.4438423881e-06    -5.0509787593e-07     1.4810129373e-06     5.4505874072e-08 
  51.000   86.500    1.3095958624e-04    -9.6459812804e-07    -4.8917799733e-07     1.3719212061e-06    -5.2223482718e-08 
  51.000   87.000    1.3033359566e-04    -7.1925355095e-07    -4.3658858436e-07     1.2299182106e-06    -1.8331445584e-08 
  51.000   87.500    1.3065454196e-04    -5.6442848605e-07    -5.7002833808e-07     1.5260424440e-06    -3.5391096888e-08 
  51.000   88.000    1.3050594117e-04    -7.6807538318e-08    -6.4748034571e-07     1.5082096349e-06    -9.1925655118e-08 
  51.000   88.500    1.2989911979e-04    -1.3713534201e-07    -6.0795303943e-07     1.3289791496e-06     2.0194446644e-08 
  51.000   89.000    1.2933094849e-04    -8.6665993444e-08    -4.9196655262e-07     1.2231397485e-06     1.1151578969e-07 
  51.000   89.500    1.3031616326e-04    -1.4407534020e-07    -4.1487725538e-07     1.2975616941e-06     1.9763418640e-07 
  51.000   90.000    1.3104714362e-04    -6.4303149493e-07    -7.6220838343e-07     1.7890962529e-06     5.0355624269e-07 
  51.000   90.500    1.3084469206e-04     1.6257517382e-07    -9.8955910087e-07     1.6407050714e-06     5.6339421266e-07 
  51.000   91.000    1.3014580202e-04    -9.7868109508e-08    -1.1291559617e-06     1.8159708328e-06     6.8920976511e-07 
  51.000   91.500    1.3059061042e-04    -1.6323875577e-07    -1.0411858907e-06     1.7764292009e-06     6.5991480560e-07 
  51.000   92.000    1.3044670615e-04    -5.4021631855e-08    -9.4740299549e-07     1.8660456909e-06     5.2397144440e-07 
  51.000   92.500    1.3003659829e-04     1.5449126972e-07    -8.9997960009e-07     1.8267899909e-06     5.1008267086e-07 
  51.000   93.000    1.3056283041e-04     2.8128280499e-07    -9.5446410907e-07     1.8475522329e-06     5.1819968952e-07 
  51.000   93.500    1.3094910809e-04     3.4650981567e-07    -9.5964994133e-07     2.0641527279e-06     5.4632238526e-07 
  51.000   94.000    1.3079242384e-04     4.9166723046e-07    -9.3435327633e-07     2.0114096732e-06     5.9100610819e-07 
  51.000   94.500    1.3069972688e-04     6.9414886280e-07    -1.1650987617e-06     1.9429651331e-06     7.5800011016e-07 
  51.000   95.000    1.3071528979e-04     8.6271441888e-07    -1.2075908642e-06     1.9420415875e-06     7.0709973962e-07 
  51.000   95.500    1.3064753415e-04     9.2398648521e-07    -1.1501316836e-06     1.9759952836e-06     6.0930512555e-07 
  51.000   96.000    1.3067099546e-04     3.6354074897e-07    -1.0946926062e-06     2.1854736649e-06     4.6833329373e-07 
  51.000   96.500    1.3087111464e-04     1.0941173441e-07    -1.1117747290e-06     2.2860677174e-06     3.7036465371e-07 
  51.000   97.000    1.3101146250e-04     3.6540279791e-07    -1.0893576374e-06     2.3282172289e-06     2.7816086806e-07 
  51.000   97.500    1.3115153554e-04     9.8119642733e-08    -1.0019209019e-06     2.5041252334e-06     2.3932097196e-07 
  51.000   98.000    1.3058072898e-04     3.8724965879e-07    -9.3007555532e-07     2.0987460671e-06     2.7078785580e-07 
  51.000   98.500    1.3111094581e-04     6.4760098707e-07    -6.4199959089e-07     1.6826280149e-06     1.8983610840e-07 
  51.000   99.000    1.3108183469e-04     3.1380936272e-07    -6.7791509561e-07     1.9066468275e-06     2.7171703724e-07 
  51.000   99.500    1.3109899239e-04     5.8327119637e-07    -8.4361116117e-07     1.9129630457e-06     3.0013532260e-07 
  51.000  100.000    1.3115435865e-04    -2.9800226038e-08    -6.6400513032e-07     2.1452849383e-06     4.0794790873e-07 
  51.000  100.500    1.3079725291e-04    -5.4982025583e-08    -1.0869528766e-06     1.5098842033e-06     6.1593467084e-07 
  51.000  101.000    1.3101316422e-04    -3.4995391252e-07    -8.8878985382e-07     1.9990741421e-06     4.4042869596e-07 
  51.000  101.500    1.3092197873e-04    -3.0104444081e-07    -8.9527426940e-07     2.0486121217e-06     4.8045239056e-07 
  51.000  102.000    1.3096052661e-04    -2.4344968410e-07    -8.4732120418e-07     2.0134151473e-06     4.7265421999e-07 
  51.000  102.500    1.3118410479e-04    -6.9795689281e-07    -6.8704294182e-07     2.0212745609e-06     5.7447211284e-07 
  51.000  103.000    1.3128665830e-04    -5.0513241723e-07    -8.3036934920e-07     1.9883715164e-06     5.8876973816e-07 
  51.000  103.500    1.3132267526e-04    -4.8287524468e-07    -8.1787826899e-07     1.9250621740e-06     5.9233204195e-07 
  51.000  104.000    1.3158751406e-04    -4.8831204167e-07    -9.6879163642e-07     2.0025166698e-06     6.4263578077e-07 
  51.000  104.500    1.3170596292e-04    -3.2058815357e-07    -1.1339466187e-06     2.0243921868e-06     7.2523402657e-07 
  51.000  105.000    1.3164862014e-04    -4.9857217498e-09    -1.2368437610e-06     1.9387415054e-06     7.8371154315e-07 
  51.000  105.500    1.3157975135e-04     3.1247139900e-07    -1.4531280881e-06     1.9806936897e-06     8.6941010770e-07 
  51.000  106.000    1.3081962405e-04     9.2714562290e-07    -1.9529412087e-06     2.0273628095e-06     1.0728277100e-06 
  51.000  106.500    1.3104057157e-04     1.2880147986e-06    -2.0372968368e-06     2.1666171359e-06     1.1392395077e-06 
  51.000  107.000    1.3100015484e-04     1.3649543127e-06    -1.9598620981e-06     2.2338192369e-06     1.1648149465e-06 
  51.000  107.500    1.3093983978e-04     1.3582810255e-06    -1.9327592904e-06     2.2163386529e-06     1.1971222376e-06 
  51.000  108.000    1.3105880167e-04     1.0649823149e-06    -1.9105329771e-06     2.3927808876e-06     1.1651988920e-06 
  51.000  108.500    1.3111491550e-04     9.4736119579e-07    -1.8742607906e-06     2.5070350408e-06     1.0636308702e-06 
  51.000  109.000    1.3106806366e-04     1.0479114074e-06    -1.8261447762e-06     2.5429254595e-06     1.0171946922e-06 
  51.000  109.500    1.3108730520e-04     1.0017719542e-06    -1.7404853961e-06     2.6055129193e-06     9.4536698124e-07 
  51.000  110.000    1.3095609803e-04     1.1117778455e-06    -1.7564304992e-06     2.5559771471e-06     9.3606107559e-07 
  51.000  110.500    1.3097279739e-04     1.0022047749e-06    -1.8010897334e-06     2.6261569891e-06     9.1692174988e-07 
  51.000  111.000    1.3106590903e-04     9.1375412188e-07    -1.8397180678e-06     2.7367621107e-06     9.0505485989e-07 
  51.000  111.500    1.3108953255e-04     9.1502289840e-07    -1.8800532124e-06     2.7431555637e-06     9.1709954404e-07 
  51.000  112.000    1.3108014135e-04     9.7904704185e-07    -1.9260572707e-06     2.7636378569e-06     9.5730738760e-07 
  51.000  112.500    1.3114992563e-04     1.0321124267e-06    -1.8999413144e-06     2.7862295455e-06     9.4360799851e-07 
  51.000  113.000    1.3108477290e-04     1.0961466996e-06    -1.8927298675e-06     2.7796524125e-06     9.0880877487e-07 
  51.000  113.500    1.3102595144e-04     1.0753612037e-06    -1.9271995197e-06     2.8247722302e-06     8.8514990536e-07 
  51.000  114.000    1.3105779254e-04     1.0683479423e-06    -1.9613285417e-06     2.8994113602e-06     9.0379510742e-07 
  51.000  114.500    1.3115367212e-04     1.0451840985e-06    -1.9426088090e-06     2.9450687818e-06     8.8184238586e-07 
  51.000  115.000    1.3128652788e-04     9.9703197806e-07    -1.9374374155e-06     3.0739961839e-06     8.3199633175e-07 
  51.000  115.500    1.3140217676e-04     1.0853095705e-06    -1.9028098585e-06     3.0869094497e-06     7.6310927131e-07 
  51.000  116.000    1.3147478528e-04     1.1986307060e-06    -1.8782601659e-06     3.0583772537e-06     7.1132973415e-07 
  51.000  116.500    1.3151074604e-04     1.2299591316e-06    -1.8464877065e-06     3.0080567266e-06     6.8183187123e-07 
  51.000  117.000    1.3150981173e-04     1.1082193779e-06    -1.8169426382e-06     2.9943185088e-06     6.3145829449e-07 
  51.000  117.500    1.3153944383e-04     1.0892788586e-06    -1.8127576301e-06     3.0358203163e-06     6.0000500711e-07 
  51.000  118.000    1.3158039530e-04     9.8683200643e-07    -1.8419320483e-06     3.0962806506e-06     5.9252578879e-07 
  51.000  118.500    1.3158679542e-04     9.8099229126e-07    -1.8909923655e-06     3.1206661362e-06     6.3893750656e-07 
  51.000  119.000    1.3167790521e-04     9.8748388138e-07    -1.9377509227e-06     3.1962919985e-06     6.8370576841e-07 
  51.000  119.500    1.3186109164e-04     1.0702818548e-06    -1.9226528266e-06     3.2806585227e-06     6.6966394299e-07 
  51.000  120.000    1.3206533011e-04     9.5286049592e-07    -1.9058788122e-06     3.4041645686e-06     6.1701576909e-07 
  51.000  120.500    1.3208975272e-04     9.3280835400e-07    -1.8452921485e-06     3.3766630443e-06     5.4152882916e-07 
  51.000  121.000    1.3214477031e-04     9.0583955019e-07    -1.8079854534e-06     3.3852715204e-06     5.1835831814e-07 
  51.000  121.500    1.3219296565e-04     8.6706255201e-07    -1.7875264277e-06     3.4012309670e-06     5.0405759493e-07 
  51.000  122.000    1.3229371611e-04     8.1715057090e-07    -1.7663666429e-06     3.3903897893e-06     5.0066084795e-07 
  51.000  122.500    1.3236276914e-04     5.8605745500e-07    -1.7550513151e-06     3.4398658803e-06     5.2166170306e-07 
  51.000  123.000    1.3243522320e-04     3.5511714813e-07    -1.7410670600e-06     3.5073740698e-06     5.2733884831e-07 
  51.000  123.500    1.3253327308e-04     1.6011578919e-07    -1.7151221253e-06     3.5759457738e-06     5.0016091684e-07 
  51.000  124.000    1.3258129814e-04    -9.2879242944e-09    -1.6791923680e-06     3.5821682066e-06     5.0998055258e-07 
  51.000  124.500    1.3272625276e-04    -4.4465623366e-08    -1.6649068887e-06     3.5872530574e-06     5.1248085163e-07 
  51.000  125.000    1.3202627198e-04    -2.9594861228e-07    -1.7677811670e-06     3.8749371965e-06     4.7254096146e-07 
  51.000  125.500    1.3223959400e-04    -3.5709113626e-07    -1.7463033048e-06     3.9263769222e-06     4.4888597699e-07 
  51.000  126.000    1.3236858482e-04    -2.7907509995e-07    -1.7369153264e-06     3.9563880029e-06     4.1410492424e-07 
  51.000  126.500    1.3252473187e-04    -2.7832756229e-07    -1.7475436038e-06     4.0380358505e-06     4.2652836197e-07 
